path,class,source,split
E:\Lavindu\HCI\SignAlphaSet\C\C_708.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_987.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_80.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_744.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_394.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_605.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_711.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_860.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_325.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_913.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_935.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_310.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_896.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_17.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_253.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_831.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_502.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_702.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_751.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_15.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_218.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_224.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_939.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_903.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_84.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_488.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_585.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_291.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_552.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_996.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_410.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_446.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_12.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_444.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_903.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_844.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand1_c_right_seg_2_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_526.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_692.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_927.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand2_c_right_seg_5_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_686.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_253.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_232.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_132.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_740.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_18.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_248.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_283.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_887.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_571.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_896.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand1_c_right_seg_1_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_182.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_238.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_390.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_583.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_413.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_558.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_548.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_577.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_826.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_402.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_863.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_268.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_123.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_294.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_905.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_813.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_95.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_945.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_250.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_626.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_276.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_326.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_624.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_92.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_540.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_957.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_186.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_127.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_627.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_774.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_690.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_309.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_758.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand5_c_bot_seg_4_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_850.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_239.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_691.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_648.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_844.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_94.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_287.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_157.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_196.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_762.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_61.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_249.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_255.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_541.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_90.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_951.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_141.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_572.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_591.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_823.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_895.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_891.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand2_c_dif_seg_3_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_864.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_465.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_76.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_744.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_507.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_336.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_166.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_877.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_499.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_454.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_257.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_136.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_955.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_622.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_731.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_60.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_634.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_153.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_365.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_884.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_710.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_293.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_349.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_451.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_130.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_736.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_695.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand2_c_dif_seg_5_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_666.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_979.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_798.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_763.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_270.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_926.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_509.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_474.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_706.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_783.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand2_c_left_seg_1_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_82.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_754.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_975.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_458.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_47.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_187.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_563.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_570.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_841.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_717.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_653.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_200.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_474.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand2_c_bot_seg_2_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_971.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_642.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand2_c_dif_seg_1_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_179.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_862.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_740.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand2_c_bot_seg_5_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_777.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_547.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_347.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_391.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_108.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_455.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_354.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand1_c_dif_seg_2_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_158.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_270.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_495.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_964.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_503.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_72.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_849.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_61.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand1_c_dif_seg_4_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_719.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_865.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_547.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_241.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_904.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_794.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_33.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_40.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand1_c_left_seg_1_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_133.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_562.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_411.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_111.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_790.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_966.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_784.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_32.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_281.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_69.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_209.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_568.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_118.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_419.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_348.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_38.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_901.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_404.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_487.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_524.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_294.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_919.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_302.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_915.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_108.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_960.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_182.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_105.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_161.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_181.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_803.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_376.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_725.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand1_c_right_seg_4_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_996.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_510.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_236.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_188.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_938.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand5_c_dif_seg_5_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_809.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_620.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_521.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_731.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_29.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_364.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_885.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_332.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_537.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_660.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_601.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_225.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_205.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_82.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_56.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_669.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_70.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand1_c_left_seg_2_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_765.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_233.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_81.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_202.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_546.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_765.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_910.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_171.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_663.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_846.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_205.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_69.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand2_c_bot_seg_1_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_670.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_430.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_34.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_689.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_940.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_839.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_879.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_14.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_434.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_928.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_991.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_888.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_795.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_296.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_211.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_101.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand1_c_dif_seg_3_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_100.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_888.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_943.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_335.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_789.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_65.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_498.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_10.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_168.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_852.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\c\hand1_c_right_seg_1_cropped.jpeg,C,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\C\C_372.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_427.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_778.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_380.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_232.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_231.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_290.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_615.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_718.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_143.jpg,C,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\C\C_773.jpg,C,SignAlphaSet,train
